"","X","sentence_id","id","sentence","nchar","doc_id","description","family_experience","treatment_prof","personal_experience","cluster_1","cluster_2","cluster_3","cluster_4","cluster_5","cluster_6","cluster_7","cluster_8","cluster_9","cluster_10","cluster_11","cluster_12","cluster_13","cluster_14","cluster_15","cluster_16","cluster_17","cluster_18","cluster_19","cluster_20","clusters"
"88",88,45,2,"also possible",13,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"89",89,46,1,"met wife moved",14,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"90",90,46,2,"story addicted always addicted true either",42,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","TRUE","","","","","","TRUE","","","","","","","TRUE","","",",,,,TRUE,,,,,,TRUE,,,,,,,TRUE,,"
"91",91,47,1,"Realized lot job opportunities just sociology degree first graduating class members advanced generalist program MSW program University Minnesota Duluth",151,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"92",92,47,2,"Addiction dependency state manage",33,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","TRUE","","","","TRUE","","","","TRUE","TRUE","","TRUE","","",",,,,,,TRUE,,,,TRUE,,,,TRUE,TRUE,,TRUE,,"
"93",93,48,1,"basically discontinued MSW program start new program advanced generalist generalist practice standard basic social work advanced education",138,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"94",94,48,2,"long term studies prospective studies years follow people",57,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","TRUE","TRUE","","","","","","TRUE","TRUE","TRUE","","","","","TRUE","","",",,,TRUE,TRUE,,,,,,TRUE,TRUE,TRUE,,,,,TRUE,,"
"95",95,49,1,"really enlightening experience really unique school years class individuals basically one worked gerontology",108,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","TRUE","","TRUE","TRUE","TRUE","","","TRUE","TRUE","TRUE","TRUE","","","TRUE","","TRUE","",",,,TRUE,,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,,,TRUE,,TRUE,"
"96",96,49,2,"also case ask patients treatment",32,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"97",97,50,1,"else Children Family Services",29,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"98",98,50,2,"tell abstinent years started use used controllably shifted control use dependent use stopped",92,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","","TRUE","","","","","","","TRUE","TRUE","","","","","","TRUE","","","TRUE,TRUE,,TRUE,,,,,,,TRUE,TRUE,,,,,,TRUE,,"
"99",99,51,1,"individuals dealing chemical dependency substance use disorder type things",74,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","","TRUE","TRUE","TRUE","","","TRUE","TRUE","TRUE","TRUE","TRUE","","TRUE","TRUE","TRUE","","TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,"
"100",100,51,2,"linear development abstinence total catastrophe addiction",57,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"101",101,52,1,"interest time continued geriatric elderly assisting supporting individuals aging process",88,"Anderson_Greg","Social worker",NA,TRUE,NA,"","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"102",102,52,2,"still quite understand factors contributing people stop years use",65,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","","TRUE","TRUE","","","","TRUE","","TRUE","TRUE","TRUE","","TRUE","","","TRUE","","","TRUE,TRUE,,TRUE,TRUE,,,,TRUE,,TRUE,TRUE,TRUE,,TRUE,,,TRUE,,"
"103",103,53,1,"able assist support families",28,"Anderson_Greg","Social worker",NA,TRUE,NA,"","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",",TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"104",104,53,2,"still know",10,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"105",105,54,1,"aging process evolving process grieving age transition",54,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","TRUE","","","","","","","",",,,,,,,,,,,,TRUE,,,,,,,"
"106",106,54,2,"Sometimes think therapy hand kind therapy",41,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"107",107,55,1,"transition lose certain skills certain access stages life able deal next phase life",83,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"108",108,55,2,"Addiction therapy",17,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"109",109,56,1,"gets older currently even realization understanding witnessed experienced early years",85,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","TRUE","","","TRUE","","TRUE","","TRUE","TRUE","","","","","TRUE","TRUE","","",",,,TRUE,,,TRUE,,TRUE,,TRUE,TRUE,,,,,TRUE,TRUE,,"
"110",110,56,2,"help people come grips better",29,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"111",111,57,1,"Got school UMD",14,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"112",112,57,2,"Sometimes think decided come therapy wanted change come",55,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"113",113,58,1,"internship Children Family Service time St. Louis County Social Services",72,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","TRUE","","","","TRUE","","","TRUE",",,,,,,,,,,,,TRUE,,,,TRUE,,,TRUE"
"114",114,58,2,"assist natural process anyways",30,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","TRUE","","","","","","TRUE","","TRUE","","","","","TRUE","","",",,,,TRUE,,,,,,TRUE,,TRUE,,,,,TRUE,,"
"115",115,59,1,"able internship county nursing home",35,"Anderson_Greg","Social worker",NA,TRUE,NA,"","TRUE","TRUE","","","TRUE","","","","","TRUE","","","","","","TRUE","TRUE","TRUE","",",TRUE,TRUE,,,TRUE,,,,,TRUE,,,,,,TRUE,TRUE,TRUE,"
"116",116,59,2,"reinforce already",17,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"117",117,60,1,"Finished",8,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"118",118,60,2,"Yes already want",16,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","TRUE","","","","","","TRUE",",,,,,,,,,,,,,TRUE,,,,,,TRUE"
"119",119,61,1,"later hired child protection worker",35,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","TRUE","","","","","","","","","","","","","TRUE","","","",",,,TRUE,,,,,,,,,,,,,TRUE,,,"
"120",120,61,2,"quite sure really contribute",28,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","TRUE","","","","","","","","","","","","","",",,,,,,TRUE,,,,,,,,,,,,,"
"121",121,62,1,"Commuted year half Hibbing Minnesota",36,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"122",122,62,2,"think sure help reduce harm",27,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"123",123,63,1,"mile trip day work",18,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","TRUE","","","","","","","","","","","","","TRUE","","","",",,,TRUE,,,,,,,,,,,,,TRUE,,,"
"124",124,63,2,"sure",4,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"125",125,64,1,"months first child born opportunity work state Minnesota Minnesota Veteran Home Silver Bay just opened",102,"Anderson_Greg","Social worker",NA,TRUE,NA,"","TRUE","","TRUE","TRUE","","","","","","TRUE","","","","","TRUE","TRUE","TRUE","","",",TRUE,,TRUE,TRUE,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,"
"126",126,64,2,"talk harm reduction means physician",35,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","TRUE","","","","","","","","","","","","","","",",,,,,TRUE,,,,,,,,,,,,,,"
"127",127,65,1,"spent year working admission coordination",41,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","TRUE","","","","","","","","","","","","","TRUE","","","",",,,TRUE,,,,,,,,,,,,,TRUE,,,"
"128",128,65,2,"talking historian last night HIV drug stuff saying realized depending world word harm reduction different meanings",114,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","","","","","TRUE","","","","TRUE","TRUE","","","TRUE","","","","TRUE","","","TRUE,,,,,TRUE,,,,TRUE,TRUE,,,TRUE,,,,TRUE,,"
"129",129,66,1,"lot relationship discharge unclear",34,"Anderson_Greg","Social worker",NA,TRUE,NA,"","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE","TRUE","","","TRUE","TRUE",",TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE"
"130",130,66,2,"describe harm reduction means clinic Switzerland",48,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","TRUE","","","","","","","","","","","","","","",",,,,,TRUE,,,,,,,,,,,,,,"
"131",131,67,1,"Basically kind last phase life veterans veterans spouses meantime program also looking adding Alzheimer dementia unit program",125,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"132",132,67,2,"point individual depending individual patient",45,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"133",133,68,1,"year",4,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"134",134,68,2,"person assist",13,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"135",135,69,1,"starting train staff looked opening additional forty beds unit Alzheimer group able return Duluth get job Chris Jenson County Nursing Home discharge planner Chris Jensen adding new role rehab unit",196,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"136",136,69,2,"trying help person use substances controlled way way least risk possible",72,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"137",137,70,1,"internship experience established nice relationships nursing home happy bring board",83,"Anderson_Greg","Social worker",NA,TRUE,NA,"","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",",TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"138",138,71,1,"spent half years nursing home",29,"Anderson_Greg","Social worker",NA,TRUE,NA,"","TRUE","","TRUE","","TRUE","","","","","","TRUE","","","","","TRUE","","","",",TRUE,,TRUE,,TRUE,,,,,,TRUE,,,,,TRUE,,,"
"139",139,71,2,"individual harm reduction",25,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","TRUE","","","","","","TRUE","TRUE","","","","TRUE","","","",",,,,,TRUE,,,,,,TRUE,TRUE,,,,TRUE,,,"
"140",140,72,1,"Came realization loved work Duluth St. Louis County Social Services employer probably rest professional career",110,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","TRUE","","","","","","","TRUE","","","","","","TRUE","TRUE","","",",,,TRUE,,,,,,,TRUE,,,,,,TRUE,TRUE,,"
"141",141,72,2,"also political side harm reduction",34,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","TRUE","","","","","","TRUE","","","","","","TRUE","","",",,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,"
"142",142,73,1,"needed come government service center get established",53,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","","","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE","TRUE","","","","","","TRUE","TRUE","TRUE","","TRUE,,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,TRUE,TRUE,TRUE,"
"143",143,73,2,"try involve political process help get framework adapted harm reduction possible",80,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"144",144,74,1,"came",4,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"145",145,74,2,"think politically goals useful way",34,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","","TRUE","","","","TRUE","TRUE","","","","","","","","","","TRUE","TRUE,TRUE,TRUE,,TRUE,,,,TRUE,TRUE,,,,,,,,,,TRUE"
"146",146,75,1,"Spent years contract manager",28,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","TRUE","","","","","","","","TRUE","","","","","","","","",",,,TRUE,,,,,,,,TRUE,,,,,,,,"
"147",147,75,2,"useful criminalize users",24,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","","","","","","","","","","","","","","","","","","","TRUE,TRUE,,,,,,,,,,,,,,,,,,"
"148",148,76,1,"Basically working purchase service contracts various units divisions anywhere children family service group homes home care agencies board lodge programs assisted living programs chemical dependency treatment programs mental health centers",239,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"149",149,76,2,"causing harm",12,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","TRUE","","","","","","","","","","","","","","",",,,,,TRUE,,,,,,,,,,,,,,"
"150",150,77,1,"wide variety experiences service areas",38,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","TRUE","","","","","","","TRUE","","","","","","","","","",",,,TRUE,,,,,,,TRUE,,,,,,,,,"
"151",151,77,2,"tried engage harm reduction see adapted",39,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","TRUE","TRUE","","","","","","","","","","","","","",",,,,,TRUE,TRUE,,,,,,,,,,,,,"
"152",152,78,1,"April",5,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"153",153,78,2,"try work rather difficult moment",32,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","TRUE","","","","","","","","","TRUE","","","","TRUE","","","TRUE",",,,TRUE,,,,,,,,,TRUE,,,,TRUE,,,TRUE"
"154",154,79,1,"April decided needed change",27,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","TRUE","","","","","","","","","","","TRUE","",",,,,,,,TRUE,,,,,,,,,,,TRUE,"
"155",155,79,2,"political opposition harm reduction",35,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","TRUE","","","","","","","","","","","","","","",",,,,,TRUE,,,,,,,,,,,,,,"
"156",156,80,1,"needed experience became adult foster care licenser",51,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"157",157,81,1,"adult foster care licenser half years based encouragement received supervisors department succession plan iconic adult service supervisor managing mental health chemical dependency services years iconic human services community Duluth St. Louis County",251,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","","TRUE","","","TRUE","TRUE","","","TRUE","TRUE","","TRUE","TRUE","TRUE","","TRUE","","","TRUE,TRUE,,TRUE,,,TRUE,TRUE,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,,"
"158",158,81,2,"Switzerland important process back nineties",43,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","TRUE","","","","","","","",",,,,,,,,,,,,TRUE,,,,,,,"
"159",159,82,1,"looking retirement",18,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"160",160,82,2,"situation bad",13,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"161",161,83,1,"filled position vacant years took chemical dependency adult protection common entry point represented pay services responsibilities kind evolved switched January supervising chemical dependency services",202,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE"
"162",162,83,2,"biggest opiate drug scene worldwide",35,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","","","","","","","","","","TRUE","","","","","","","TRUE","","","TRUE,,,,,,,,,,TRUE,,,,,,,TRUE,,"
"163",163,84,1,"first years just supervising services south St. Louis County ended restructuring time",85,"Anderson_Greg","Social worker",NA,TRUE,NA,"","TRUE","","TRUE","TRUE","","","","","","TRUE","TRUE","TRUE","","","TRUE","TRUE","TRUE","","TRUE",",TRUE,,TRUE,TRUE,,,,,,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,,TRUE"
"164",164,84,2,"made Swiss politicians Swiss society move",41,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"165",165,85,1,"took supervision St. Louis County north south",45,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"166",166,85,2,"rocking system",14,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","TRUE","","","","","","","TRUE","","",",,,,,,,,,,TRUE,,,,,,,TRUE,,"
"167",167,86,1,"Got Rule assessors different offices",36,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"168",168,86,2,"made pillar policy possible",27,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
